doc_id,texto,tokens,positivas,negativas,polaridad_score
0,Ven con tu familia y amigas y amigos a disfrutar de nuestras pistas de hielo Invitamos a todas y tod,33,0,0,0.0
1,"En la Secundaria General Emiliano Zapata, en coordinación con el Gobierno del Estado de México, enca",34,3,0,0.08823529411764706
2,Mañanera del Pueblo. #AquiGobiernaLaEsperanza #Naucalpan #CuartaTransformacion,5,0,0,0.0
3,Rehabilitación estructural de la Escuela Secundaria General Emiliano Zapata Desde años atrás sufrió ,49,8,1,0.14285714285714285
4,"Esta tarde también estuvimos en San Lorenzo Totolinga 1ª Sección, celebrando el Día de Reyes a travé",22,0,0,0.0
5,"Me encuentro junto a nuestra Gobernadora del Estado de México, Delfina Gómez Álvarez; el Secretario ",51,4,0,0.0784313725490196
6,La diversión sobre hielo continúa en Naucalpan La Pista de Hielo del Parque La Hormiga es un espacio,24,0,0,0.0
7,"¡Les deseo un Año Nuevo lleno de luz, esperanza y transformación! #AquiGobiernaLaEsperanza #Naucalpa",10,2,0,0.2
8,"¿Sabías qué? Brasil es la selección más ganadora en la historia de los Mundiales, con 5 Copas del Mu",23,0,0,0.0
9,Ven con tu familia y amigas y amigos a disfrutar de nuestras pistas de hielo ¡No te lo puedes perder,12,0,0,0.0
10,"Guía Ciudadana para el Pago del Impuesto Predial 2026 Tu predial se transforma en obras, servicios y",17,1,0,0.058823529411764705
11,Gran Feria del Empleo Naucalpan 2026 Impulsando el empleo y las oportunidades para todas y todos. In,16,1,0,0.0625
12,Desde el Gobierno de Ciudad Naucalpan te invitamos a aprovechar los descuentos vigentes en el pago d,15,1,1,0.0
13,La Escuela Secundaria Gral. Emiliano Zapata fue rescatada tras años de daños por lluvias y un pronós,18,2,1,0.05555555555555555
14,"El Gobierno de Ciudad Naucalpan, a través de la Dirección de Medio Ambiente, invita a la comunidad a",18,1,0,0.05555555555555555
15,"Recorrido de verificación ambiental en Las Julianas El Gobierno de Ciudad Naucalpan, a través de la ",18,0,0,0.0
16,"En la Secundaria General Emiliano Zapata, en coordinación con el Gobierno del Estado de México, fort",20,2,0,0.1
